date_time,date,time,Temp_4cm,Temp_15cm,Temp_45cm
10/12/2008 09:00,10/12/2008,09:00,24.4,,23.1
10/12/2008 09:30,10/12/2008,09:30,24.8,,22.3
10/12/2008 10:00,10/12/2008,10:00,26.0,,22.3
10/12/2008 10:30,10/12/2008,10:30,27.6,,22.4
10/12/2008 11:00,10/12/2008,11:00,28.8,,22.9
10/12/2008 11:30,10/12/2008,11:30,28.9,,22.8
10/12/2008 12:00,10/12/2008,12:00,29.0,,22.5
10/12/2008 12:30,10/12/2008,12:30,29.2,,22.3
10/12/2008 13:00,10/12/2008,13:00,29.3,,22.3
10/12/2008 13:30,10/12/2008,13:30,29.3,,22.3
10/12/2008 14:00,10/12/2008,14:00,29.6,,22.3
10/12/2008 14:30,10/12/2008,14:30,29.3,,22.3
10/12/2008 15:00,10/12/2008,15:00,29.2,,22.3
10/12/2008 15:30,10/12/2008,15:30,28.6,,22.3
10/12/2008 16:00,10/12/2008,16:00,28.0,,22.3
10/12/2008 16:30,10/12/2008,16:30,27.9,,22.5
10/12/2008 17:00,10/12/2008,17:00,27.5,,22.5
10/12/2008 17:30,10/12/2008,17:30,27.0,,22.6
10/12/2008 18:00,10/12/2008,18:00,26.4,,22.7
10/12/2008 18:30,10/12/2008,18:30,26.4,,23.3
10/12/2008 19:00,10/12/2008,19:00,25.5,,23.0
10/12/2008 19:30,10/12/2008,19:30,24.9,,23.0
10/12/2008 20:00,10/12/2008,20:00,24.8,,23.4
10/12/2008 20:30,10/12/2008,20:30,23.7,,22.6
10/12/2008 21:00,10/12/2008,21:00,23.5,,22.9
10/12/2008 21:30,10/12/2008,21:30,23.2,,22.9
10/12/2008 22:00,10/12/2008,22:00,23.0,,22.9
10/12/2008 22:30,10/12/2008,22:30,22.8,,22.9
10/12/2008 23:00,10/12/2008,23:00,22.3,,22.9
10/12/2008 23:30,10/12/2008,23:30,22.3,,23.0
11/12/2008 00:00,11/12/2008,00:00,22.3,,23.2
11/12/2008 00:30,11/12/2008,00:30,22.0,,23.0
11/12/2008 01:00,11/12/2008,01:00,21.9,,23.1
11/12/2008 01:30,11/12/2008,01:30,21.7,,23.2
11/12/2008 02:00,11/12/2008,02:00,21.7,,23.2
11/12/2008 02:30,11/12/2008,02:30,21.7,,23.2
11/12/2008 03:00,11/12/2008,03:00,21.7,,23.2
11/12/2008 03:30,11/12/2008,03:30,21.7,,23.4
11/12/2008 04:00,11/12/2008,04:00,21.7,,23.4
11/12/2008 04:30,11/12/2008,04:30,21.7,,23.4
11/12/2008 05:00,11/12/2008,05:00,21.6,,23.4
11/12/2008 05:30,11/12/2008,05:30,21.4,,23.2
11/12/2008 06:00,11/12/2008,06:00,21.4,,23.2
11/12/2008 06:30,11/12/2008,06:30,21.4,,23.2
11/12/2008 07:00,11/12/2008,07:00,21.7,,23.2
11/12/2008 07:30,11/12/2008,07:30,22.0,,23.2
11/12/2008 08:00,11/12/2008,08:00,22.0,,22.9
11/12/2008 08:30,11/12/2008,08:30,22.3,,22.8
11/12/2008 09:00,11/12/2008,09:00,22.6,,22.8
11/12/2008 09:30,11/12/2008,09:30,22.6,,22.3
11/12/2008 10:00,11/12/2008,10:00,23.5,,22.6
11/12/2008 10:30,11/12/2008,10:30,23.5,,22.0
11/12/2008 11:00,11/12/2008,11:00,24.4,,22.0
11/12/2008 11:30,11/12/2008,11:30,26.2,,22.0
11/12/2008 12:00,11/12/2008,12:00,27.5,,22.0
11/12/2008 12:30,11/12/2008,12:30,29.6,,22.9
11/12/2008 13:00,11/12/2008,13:00,29.8,,22.3
11/12/2008 13:30,11/12/2008,13:30,30.1,,22.2
11/12/2008 14:00,11/12/2008,14:00,30.9,,22.3
11/12/2008 14:30,11/12/2008,14:30,31.7,,22.8
11/12/2008 15:00,11/12/2008,15:00,31.7,,22.9
11/12/2008 15:30,11/12/2008,15:30,31.3,,22.9
11/12/2008 16:00,11/12/2008,16:00,30.3,,22.8
11/12/2008 16:30,11/12/2008,16:30,29.3,,22.6
11/12/2008 17:00,11/12/2008,17:00,27.9,,22.0
11/12/2008 17:30,11/12/2008,17:30,27.5,,22.3
11/12/2008 18:00,11/12/2008,18:00,27.4,,22.8
11/12/2008 18:30,11/12/2008,18:30,26.5,,22.8
11/12/2008 19:00,11/12/2008,19:00,25.8,,22.6
11/12/2008 19:30,11/12/2008,19:30,25.7,,23.2
11/12/2008 20:00,11/12/2008,20:00,24.9,,22.8
11/12/2008 20:30,11/12/2008,20:30,24.4,,22.9
11/12/2008 21:00,11/12/2008,21:00,24.1,,22.9
11/12/2008 21:30,11/12/2008,21:30,24.0,,23.2
11/12/2008 22:00,11/12/2008,22:00,23.6,,23.3
11/12/2008 22:30,11/12/2008,22:30,23.3,,23.2
11/12/2008 23:00,11/12/2008,23:00,23.2,,23.2
11/12/2008 23:30,11/12/2008,23:30,22.9,,23.2
12/12/2008 00:00,12/12/2008,00:00,22.5,,23.0
12/12/2008 00:30,12/12/2008,00:30,22.0,,22.8
12/12/2008 01:00,12/12/2008,01:00,22.0,,22.9
12/12/2008 01:30,12/12/2008,01:30,22.0,,23.2
12/12/2008 02:00,12/12/2008,02:00,22.0,,23.2
12/12/2008 02:30,12/12/2008,02:30,22.3,,23.5
12/12/2008 03:00,12/12/2008,03:00,22.4,,23.8
12/12/2008 03:30,12/12/2008,03:30,22.6,,24.3
12/12/2008 04:00,12/12/2008,04:00,21.9,,23.4
12/12/2008 04:30,12/12/2008,04:30,21.7,,23.5
12/12/2008 05:00,12/12/2008,05:00,21.4,,23.2
12/12/2008 05:30,12/12/2008,05:30,21.4,,23.5
12/12/2008 06:00,12/12/2008,06:00,21.4,,23.5
12/12/2008 06:30,12/12/2008,06:30,21.3,,23.5
12/12/2008 07:00,12/12/2008,07:00,20.8,,23.2
12/12/2008 07:30,12/12/2008,07:30,20.8,,23.2
12/12/2008 08:00,12/12/2008,08:00,20.5,,22.9
12/12/2008 08:30,12/12/2008,08:30,20.5,,22.9
12/12/2008 09:00,12/12/2008,09:00,20.7,,23.1
12/12/2008 09:30,12/12/2008,09:30,20.7,,22.9
12/12/2008 10:00,12/12/2008,10:00,21.1,,22.9
12/12/2008 10:30,12/12/2008,10:30,21.8,,23.2
12/12/2008 11:00,12/12/2008,11:00,21.6,,22.9
12/12/2008 11:30,12/12/2008,11:30,21.4,,22.9
12/12/2008 12:00,12/12/2008,12:00,21.4,,22.9
12/12/2008 12:30,12/12/2008,12:30,21.5,,23.0
12/12/2008 13:00,12/12/2008,13:00,21.1,,22.8
12/12/2008 13:30,12/12/2008,13:30,21.4,,23.1
12/12/2008 14:00,12/12/2008,14:00,21.3,,23.1
12/12/2008 14:30,12/12/2008,14:30,20.8,,22.8
12/12/2008 15:00,12/12/2008,15:00,20.5,,22.6
12/12/2008 15:30,12/12/2008,15:30,20.4,,22.5
12/12/2008 16:00,12/12/2008,16:00,20.2,,22.6
12/12/2008 16:30,12/12/2008,16:30,20.1,,22.5
12/12/2008 17:00,12/12/2008,17:00,20.2,,22.6
12/12/2008 17:30,12/12/2008,17:30,20.2,,22.6
12/12/2008 18:00,12/12/2008,18:00,20.2,,22.6
12/12/2008 18:30,12/12/2008,18:30,20.2,,22.7
12/12/2008 19:00,12/12/2008,19:00,19.9,,22.5
12/12/2008 19:30,12/12/2008,19:30,19.7,,22.5
12/12/2008 20:00,12/12/2008,20:00,20.0,,22.8
12/12/2008 20:30,12/12/2008,20:30,19.7,,22.5
12/12/2008 21:00,12/12/2008,21:00,19.7,,22.6
12/12/2008 21:30,12/12/2008,21:30,19.7,,22.5
12/12/2008 22:00,12/12/2008,22:00,19.4,,22.5
12/12/2008 22:30,12/12/2008,22:30,19.3,,22.5
12/12/2008 23:00,12/12/2008,23:00,19.3,,22.3
12/12/2008 23:30,12/12/2008,23:30,19.1,,22.3
13/12/2008 00:00,13/12/2008,00:00,19.1,,22.3
13/12/2008 00:30,13/12/2008,00:30,19.1,,22.2
13/12/2008 01:00,13/12/2008,01:00,19.1,,22.2
13/12/2008 01:30,13/12/2008,01:30,19.0,,22.0
13/12/2008 02:00,13/12/2008,02:00,19.0,,22.0
13/12/2008 02:30,13/12/2008,02:30,18.9,,22.0
13/12/2008 03:00,13/12/2008,03:00,19.0,,21.9
13/12/2008 03:30,13/12/2008,03:30,18.9,,21.7
13/12/2008 04:00,13/12/2008,04:00,19.3,,22.2
13/12/2008 04:30,13/12/2008,04:30,19.4,,22.2
13/12/2008 05:00,13/12/2008,05:00,19.1,,22.0
13/12/2008 05:30,13/12/2008,05:30,18.9,,21.6
13/12/2008 06:00,13/12/2008,06:00,18.3,,20.8
13/12/2008 06:30,13/12/2008,06:30,19.9,,22.2
13/12/2008 07:00,13/12/2008,07:00,19.1,,21.0
13/12/2008 07:30,13/12/2008,07:30,19.4,,20.8
13/12/2008 08:00,13/12/2008,08:00,20.1,,21.1
13/12/2008 08:30,13/12/2008,08:30,20.8,,21.3
13/12/2008 09:00,13/12/2008,09:00,21.2,,21.1
13/12/2008 09:30,13/12/2008,09:30,21.2,,20.7
13/12/2008 10:00,13/12/2008,10:00,21.9,,21.1
13/12/2008 10:30,13/12/2008,10:30,22.8,,21.3
13/12/2008 11:00,13/12/2008,11:00,23.1,,21.2
13/12/2008 11:30,13/12/2008,11:30,23.5,,21.2
13/12/2008 12:00,13/12/2008,12:00,24.1,,21.2
13/12/2008 12:30,13/12/2008,12:30,24.7,,21.4
13/12/2008 13:00,13/12/2008,13:00,24.8,,21.4
13/12/2008 13:30,13/12/2008,13:30,24.8,,21.4
13/12/2008 14:00,13/12/2008,14:00,24.4,,21.4
13/12/2008 14:30,13/12/2008,14:30,24.0,,21.4
13/12/2008 15:00,13/12/2008,15:00,23.4,,21.0
13/12/2008 15:30,13/12/2008,15:30,22.6,,20.5
13/12/2008 16:00,13/12/2008,16:00,22.9,,21.1
13/12/2008 16:30,13/12/2008,16:30,22.6,,21.1
13/12/2008 17:00,13/12/2008,17:00,22.0,,21.0
13/12/2008 17:30,13/12/2008,17:30,21.7,,21.1
13/12/2008 18:00,13/12/2008,18:00,21.6,,21.4
13/12/2008 18:30,13/12/2008,18:30,20.5,,20.8
13/12/2008 19:00,13/12/2008,19:00,20.5,,21.1
13/12/2008 19:30,13/12/2008,19:30,20.5,,21.7
13/12/2008 20:00,13/12/2008,20:00,20.4,,21.7
13/12/2008 20:30,13/12/2008,20:30,20.0,,21.5
13/12/2008 21:00,13/12/2008,21:00,19.7,,21.6
13/12/2008 21:30,13/12/2008,21:30,19.4,,21.6
13/12/2008 22:00,13/12/2008,22:00,19.1,,21.6
13/12/2008 22:30,13/12/2008,22:30,18.9,,21.6
13/12/2008 23:00,13/12/2008,23:00,18.6,,21.6
13/12/2008 23:30,13/12/2008,23:30,18.6,,21.4
14/12/2008 00:00,14/12/2008,00:00,18.6,,21.6
14/12/2008 00:30,14/12/2008,00:30,18.6,,21.7
14/12/2008 01:00,14/12/2008,01:00,18.6,,21.8
14/12/2008 01:30,14/12/2008,01:30,18.5,,21.9
14/12/2008 02:00,14/12/2008,02:00,18.3,,21.9
14/12/2008 02:30,14/12/2008,02:30,18.7,,22.5
14/12/2008 03:00,14/12/2008,03:00,18.0,,22.0
14/12/2008 03:30,14/12/2008,03:30,18.0,,22.2
14/12/2008 04:00,14/12/2008,04:00,17.5,,21.6
14/12/2008 04:30,14/12/2008,04:30,17.7,,21.9
14/12/2008 05:00,14/12/2008,05:00,17.3,,21.7
14/12/2008 05:30,14/12/2008,05:30,17.5,,21.9
14/12/2008 06:00,14/12/2008,06:00,17.1,,21.4
14/12/2008 06:30,14/12/2008,06:30,17.4,,21.7
14/12/2008 07:00,14/12/2008,07:00,17.9,,21.9
14/12/2008 07:30,14/12/2008,07:30,17.1,,20.8
14/12/2008 08:00,14/12/2008,08:00,18.1,,21.2
14/12/2008 08:30,14/12/2008,08:30,18.7,,21.3
14/12/2008 09:00,14/12/2008,09:00,19.7,,21.7
14/12/2008 09:30,14/12/2008,09:30,20.8,,22.0
14/12/2008 10:00,14/12/2008,10:00,20.7,,22.0
14/12/2008 10:30,14/12/2008,10:30,20.5,,21.3
14/12/2008 11:00,14/12/2008,11:00,20.1,,20.5
14/12/2008 11:30,14/12/2008,11:30,20.1,,20.0
14/12/2008 12:00,14/12/2008,12:00,20.0,,19.7
14/12/2008 12:30,14/12/2008,12:30,19.7,,19.7
14/12/2008 13:00,14/12/2008,13:00,20.3,,20.2
14/12/2008 13:30,14/12/2008,13:30,20.1,,19.8
14/12/2008 14:00,14/12/2008,14:00,20.4,,19.9
14/12/2008 14:30,14/12/2008,14:30,21.5,,20.1
14/12/2008 15:00,14/12/2008,15:00,21.2,,19.7
14/12/2008 15:30,14/12/2008,15:30,21.0,,19.9
14/12/2008 16:00,14/12/2008,16:00,20.7,,20.0
14/12/2008 16:30,14/12/2008,16:30,20.4,,20.1
14/12/2008 17:00,14/12/2008,17:00,20.2,,20.2
14/12/2008 17:30,14/12/2008,17:30,19.7,,20.2
14/12/2008 18:00,14/12/2008,18:00,19.7,,20.3
14/12/2008 18:30,14/12/2008,18:30,19.1,,20.2
14/12/2008 19:00,14/12/2008,19:00,18.7,,20.2
14/12/2008 19:30,14/12/2008,19:30,18.0,,19.8
14/12/2008 20:00,14/12/2008,20:00,17.8,,20.0
14/12/2008 20:30,14/12/2008,20:30,18.2,,20.5
14/12/2008 21:00,14/12/2008,21:00,18.1,,20.8
14/12/2008 21:30,14/12/2008,21:30,17.8,,20.5
14/12/2008 22:00,14/12/2008,22:00,17.7,,20.5
14/12/2008 22:30,14/12/2008,22:30,17.6,,20.8
14/12/2008 23:00,14/12/2008,23:00,17.5,,20.8
14/12/2008 23:30,14/12/2008,23:30,17.3,,20.8
15/12/2008 00:00,15/12/2008,00:00,17.1,,20.8
15/12/2008 00:30,15/12/2008,00:30,16.9,,20.6
15/12/2008 01:00,15/12/2008,01:00,16.5,,20.2
15/12/2008 01:30,15/12/2008,01:30,16.3,,20.2
15/12/2008 02:00,15/12/2008,02:00,16.5,,20.2
15/12/2008 02:30,15/12/2008,02:30,16.5,,20.2
15/12/2008 03:00,15/12/2008,03:00,16.6,,20.2
15/12/2008 03:30,15/12/2008,03:30,16.6,,20.2
15/12/2008 04:00,15/12/2008,04:00,16.5,,20.2
15/12/2008 04:30,15/12/2008,04:30,16.5,,20.2
15/12/2008 05:00,15/12/2008,05:00,16.6,,20.4
15/12/2008 05:30,15/12/2008,05:30,16.9,,20.7
15/12/2008 06:00,15/12/2008,06:00,16.7,,20.5
15/12/2008 06:30,15/12/2008,06:30,16.8,,20.5
15/12/2008 07:00,15/12/2008,07:00,17.1,,20.5
15/12/2008 07:30,15/12/2008,07:30,18.0,,21.0
15/12/2008 08:00,15/12/2008,08:00,18.5,,20.8
15/12/2008 08:30,15/12/2008,08:30,19.3,,21.1
15/12/2008 09:00,15/12/2008,09:00,19.0,,20.0
15/12/2008 09:30,15/12/2008,09:30,20.2,,20.0
15/12/2008 10:00,15/12/2008,10:00,22.0,,20.6
15/12/2008 10:30,15/12/2008,10:30,22.5,,20.2
15/12/2008 11:00,15/12/2008,11:00,23.1,,20.0
15/12/2008 11:30,15/12/2008,11:30,24.2,,20.0
15/12/2008 12:00,15/12/2008,12:00,24.9,,19.8
15/12/2008 12:30,15/12/2008,12:30,25.1,,19.2
15/12/2008 13:00,15/12/2008,13:00,25.9,,19.2
15/12/2008 13:30,15/12/2008,13:30,26.8,,19.9
15/12/2008 14:00,15/12/2008,14:00,27.1,,20.0
15/12/2008 14:30,15/12/2008,14:30,26.8,,19.5
15/12/2008 15:00,15/12/2008,15:00,26.2,,19.3
15/12/2008 15:30,15/12/2008,15:30,25.4,,19.3
15/12/2008 16:00,15/12/2008,16:00,25.4,,20.0
15/12/2008 16:30,15/12/2008,16:30,24.8,,19.7
15/12/2008 17:00,15/12/2008,17:00,24.2,,19.7
15/12/2008 17:30,15/12/2008,17:30,23.7,,19.9
15/12/2008 18:00,15/12/2008,18:00,23.4,,20.2
15/12/2008 18:30,15/12/2008,18:30,22.6,,20.2
15/12/2008 19:00,15/12/2008,19:00,21.6,,19.9
15/12/2008 19:30,15/12/2008,19:30,21.8,,20.6
15/12/2008 20:00,15/12/2008,20:00,21.5,,21.0
15/12/2008 20:30,15/12/2008,20:30,20.9,,20.8
15/12/2008 21:00,15/12/2008,21:00,20.1,,20.4
15/12/2008 21:30,15/12/2008,21:30,19.7,,20.4
15/12/2008 22:00,15/12/2008,22:00,19.0,,20.1
15/12/2008 22:30,15/12/2008,22:30,19.1,,20.5
15/12/2008 23:00,15/12/2008,23:00,18.8,,20.5
15/12/2008 23:30,15/12/2008,23:30,18.3,,20.2
16/12/2008 00:00,16/12/2008,00:00,17.9,,20.1
16/12/2008 00:30,16/12/2008,00:30,18.1,,20.5
16/12/2008 01:00,16/12/2008,01:00,17.9,,20.6
16/12/2008 01:30,16/12/2008,01:30,18.2,,21.1
16/12/2008 02:00,16/12/2008,02:00,18.1,,21.3
16/12/2008 02:30,16/12/2008,02:30,17.4,,20.7
16/12/2008 03:00,16/12/2008,03:00,17.4,,20.9
16/12/2008 03:30,16/12/2008,03:30,16.2,,19.8
16/12/2008 04:00,16/12/2008,04:00,15.8,,19.7
16/12/2008 04:30,16/12/2008,04:30,15.7,,19.7
16/12/2008 05:00,16/12/2008,05:00,15.7,,20.0
16/12/2008 05:30,16/12/2008,05:30,15.6,,20.0
16/12/2008 06:00,16/12/2008,06:00,15.6,,19.8
16/12/2008 06:30,16/12/2008,06:30,16.0,,20.0
16/12/2008 07:00,16/12/2008,07:00,17.3,,20.7
16/12/2008 07:30,16/12/2008,07:30,17.7,,20.4
16/12/2008 08:00,16/12/2008,08:00,18.6,,20.4
16/12/2008 08:30,16/12/2008,08:30,19.4,,20.0
16/12/2008 09:00,16/12/2008,09:00,20.3,,20.1
16/12/2008 09:30,16/12/2008,09:30,21.3,,20.1
16/12/2008 10:00,16/12/2008,10:00,22.2,,20.0
16/12/2008 10:30,16/12/2008,10:30,23.4,,20.2
16/12/2008 11:00,16/12/2008,11:00,24.3,,20.0
16/12/2008 11:30,16/12/2008,11:30,24.8,,20.0
16/12/2008 12:00,16/12/2008,12:00,24.9,,19.9
16/12/2008 12:30,16/12/2008,12:30,25.9,,20.4
16/12/2008 13:00,16/12/2008,13:00,26.8,,20.9
16/12/2008 13:30,16/12/2008,13:30,26.3,,20.2
16/12/2008 14:00,16/12/2008,14:00,26.4,,20.1
16/12/2008 14:30,16/12/2008,14:30,26.3,,20.0
16/12/2008 15:00,16/12/2008,15:00,26.3,,20.0
16/12/2008 15:30,16/12/2008,15:30,25.1,,19.3
16/12/2008 16:00,16/12/2008,16:00,24.0,,19.1
16/12/2008 16:30,16/12/2008,16:30,23.5,,19.1
16/12/2008 17:00,16/12/2008,17:00,23.2,,19.1
16/12/2008 17:30,16/12/2008,17:30,22.9,,19.1
16/12/2008 18:00,16/12/2008,18:00,22.3,,19.3
16/12/2008 18:30,16/12/2008,18:30,21.7,,19.3
16/12/2008 19:00,16/12/2008,19:00,21.4,,19.4
16/12/2008 19:30,16/12/2008,19:30,20.8,,19.4
16/12/2008 20:00,16/12/2008,20:00,20.5,,19.4
16/12/2008 20:30,16/12/2008,20:30,20.2,,19.4
16/12/2008 21:00,16/12/2008,21:00,20.0,,19.6
16/12/2008 21:30,16/12/2008,21:30,19.6,,19.7
16/12/2008 22:00,16/12/2008,22:00,19.3,,19.7
16/12/2008 22:30,16/12/2008,22:30,19.0,,19.7
16/12/2008 23:00,16/12/2008,23:00,18.8,,19.7
16/12/2008 23:30,16/12/2008,23:30,18.6,,19.7
17/12/2008 00:00,17/12/2008,00:00,18.3,,19.7
17/12/2008 00:30,17/12/2008,00:30,18.1,,19.7
17/12/2008 01:00,17/12/2008,01:00,17.8,,19.7
17/12/2008 01:30,17/12/2008,01:30,17.7,,19.7
17/12/2008 02:00,17/12/2008,02:00,17.6,,19.7
17/12/2008 02:30,17/12/2008,02:30,17.3,,19.7
17/12/2008 03:00,17/12/2008,03:00,17.1,,19.7
17/12/2008 03:30,17/12/2008,03:30,17.0,,19.7
17/12/2008 04:00,17/12/2008,04:00,16.8,,19.7
17/12/2008 04:30,17/12/2008,04:30,16.6,,19.7
17/12/2008 05:00,17/12/2008,05:00,16.5,,19.7
17/12/2008 05:30,17/12/2008,05:30,16.3,,19.7
17/12/2008 06:00,17/12/2008,06:00,16.3,,19.7
17/12/2008 06:30,17/12/2008,06:30,16.6,,19.7
17/12/2008 07:00,17/12/2008,07:00,17.1,,19.7
17/12/2008 07:30,17/12/2008,07:30,17.7,,19.7
17/12/2008 08:00,17/12/2008,08:00,18.3,,19.6
17/12/2008 08:30,17/12/2008,08:30,18.9,,19.6
17/12/2008 09:00,17/12/2008,09:00,19.5,,19.4
17/12/2008 09:30,17/12/2008,09:30,20.2,,19.4
17/12/2008 10:00,17/12/2008,10:00,20.8,,19.4
17/12/2008 10:30,17/12/2008,10:30,21.4,,19.4
17/12/2008 11:00,17/12/2008,11:00,21.3,,19.4
17/12/2008 11:30,17/12/2008,11:30,21.4,,19.4
17/12/2008 12:00,17/12/2008,12:00,21.7,,19.4
17/12/2008 12:30,17/12/2008,12:30,21.7,,19.4
17/12/2008 13:00,17/12/2008,13:00,21.6,,19.3
17/12/2008 13:30,17/12/2008,13:30,21.7,,19.4
17/12/2008 14:00,17/12/2008,14:00,21.8,,19.4
17/12/2008 14:30,17/12/2008,14:30,21.6,,19.4
17/12/2008 15:00,17/12/2008,15:00,21.3,,19.4
17/12/2008 15:30,17/12/2008,15:30,20.8,,19.4
17/12/2008 16:00,17/12/2008,16:00,20.7,,19.4
17/12/2008 16:30,17/12/2008,16:30,20.5,,19.4
17/12/2008 17:00,17/12/2008,17:00,20.5,,19.4
17/12/2008 17:30,17/12/2008,17:30,20.5,,19.4
17/12/2008 18:00,17/12/2008,18:00,20.2,,19.4
17/12/2008 18:30,17/12/2008,18:30,20.1,,19.4
17/12/2008 19:00,17/12/2008,19:00,20.0,,19.4
17/12/2008 19:30,17/12/2008,19:30,19.7,,19.4
17/12/2008 20:00,17/12/2008,20:00,19.4,,19.4
17/12/2008 20:30,17/12/2008,20:30,19.1,,19.4
17/12/2008 21:00,17/12/2008,21:00,19.0,,19.4
17/12/2008 21:30,17/12/2008,21:30,18.9,,19.4
17/12/2008 22:00,17/12/2008,22:00,18.8,,19.4
17/12/2008 22:30,17/12/2008,22:30,18.6,,19.4
17/12/2008 23:00,17/12/2008,23:00,18.6,,19.4
17/12/2008 23:30,17/12/2008,23:30,18.3,,19.6
18/12/2008 00:00,18/12/2008,00:00,18.3,,19.6
18/12/2008 00:30,18/12/2008,00:30,18.2,,19.6
18/12/2008 01:00,18/12/2008,01:00,18.1,,19.6
18/12/2008 01:30,18/12/2008,01:30,18.1,,19.6
18/12/2008 02:00,18/12/2008,02:00,18.0,,19.5
18/12/2008 02:30,18/12/2008,02:30,17.8,,19.4
18/12/2008 03:00,18/12/2008,03:00,17.8,,19.4
18/12/2008 03:30,18/12/2008,03:30,17.8,,19.4
18/12/2008 04:00,18/12/2008,04:00,17.6,,19.4
18/12/2008 04:30,18/12/2008,04:30,17.5,,19.4
18/12/2008 05:00,18/12/2008,05:00,17.3,,19.4
18/12/2008 05:30,18/12/2008,05:30,17.1,,19.4
18/12/2008 06:00,18/12/2008,06:00,17.1,,19.4
18/12/2008 06:30,18/12/2008,06:30,17.2,,19.4
18/12/2008 07:00,18/12/2008,07:00,17.6,,19.4
18/12/2008 07:30,18/12/2008,07:30,18.1,,19.4
18/12/2008 08:00,18/12/2008,08:00,18.7,,19.4
18/12/2008 08:30,18/12/2008,08:30,19.4,,19.4
18/12/2008 09:00,18/12/2008,09:00,20.2,,19.4
18/12/2008 09:30,18/12/2008,09:30,21.3,,19.3
18/12/2008 10:00,18/12/2008,10:00,22.0,,19.3
18/12/2008 10:30,18/12/2008,10:30,22.9,,19.1
18/12/2008 11:00,18/12/2008,11:00,23.2,,19.1
18/12/2008 11:30,18/12/2008,11:30,23.2,,19.1
18/12/2008 12:00,18/12/2008,12:00,23.5,,19.1
18/12/2008 12:30,18/12/2008,12:30,24.1,,19.1
18/12/2008 13:00,18/12/2008,13:00,24.0,,19.1
18/12/2008 13:30,18/12/2008,13:30,24.1,,19.1
18/12/2008 14:00,18/12/2008,14:00,24.4,,19.1
18/12/2008 14:30,18/12/2008,14:30,24.8,,19.1
18/12/2008 15:00,18/12/2008,15:00,24.3,,19.1
18/12/2008 15:30,18/12/2008,15:30,23.5,,19.3
18/12/2008 16:00,18/12/2008,16:00,22.8,,19.3
18/12/2008 16:30,18/12/2008,16:30,22.0,,19.4
18/12/2008 17:00,18/12/2008,17:00,22.0,,19.4
18/12/2008 17:30,18/12/2008,17:30,21.7,,19.4
18/12/2008 18:00,18/12/2008,18:00,21.3,,19.4
18/12/2008 18:30,18/12/2008,18:30,20.8,,19.4
18/12/2008 19:00,18/12/2008,19:00,20.5,,19.4
18/12/2008 19:30,18/12/2008,19:30,20.2,,19.6
18/12/2008 20:00,18/12/2008,20:00,20.0,,19.7
18/12/2008 20:30,18/12/2008,20:30,19.6,,19.7
18/12/2008 21:00,18/12/2008,21:00,19.3,,19.7
18/12/2008 21:30,18/12/2008,21:30,19.0,,19.7
18/12/2008 22:00,18/12/2008,22:00,18.6,,19.7
18/12/2008 22:30,18/12/2008,22:30,18.3,,19.7
18/12/2008 23:00,18/12/2008,23:00,18.3,,19.7
18/12/2008 23:30,18/12/2008,23:30,18.2,,19.7
19/12/2008 00:00,19/12/2008,00:00,18.1,,19.7
19/12/2008 00:30,19/12/2008,00:30,18.0,,19.7
19/12/2008 01:00,19/12/2008,01:00,17.7,,19.7
19/12/2008 01:30,19/12/2008,01:30,17.6,,19.7
19/12/2008 02:00,19/12/2008,02:00,17.3,,19.7
19/12/2008 02:30,19/12/2008,02:30,17.1,,19.7
19/12/2008 03:00,19/12/2008,03:00,16.8,,19.7
19/12/2008 03:30,19/12/2008,03:30,16.6,,19.7
19/12/2008 04:00,19/12/2008,04:00,16.3,,19.7
19/12/2008 04:30,19/12/2008,04:30,16.1,,19.7
19/12/2008 05:00,19/12/2008,05:00,16.0,,19.7
19/12/2008 05:30,19/12/2008,05:30,15.8,,19.7
19/12/2008 06:00,19/12/2008,06:00,15.7,,19.7
19/12/2008 06:30,19/12/2008,06:30,15.8,,19.6
19/12/2008 07:00,19/12/2008,07:00,16.2,,19.6
19/12/2008 07:30,19/12/2008,07:30,16.7,,19.4
19/12/2008 08:00,19/12/2008,08:00,17.3,,19.4
19/12/2008 08:30,19/12/2008,08:30,18.1,,19.4
19/12/2008 09:00,19/12/2008,09:00,18.9,,19.4
19/12/2008 09:30,19/12/2008,09:30,19.9,,19.4
19/12/2008 10:00,19/12/2008,10:00,20.5,,19.4
19/12/2008 10:30,19/12/2008,10:30,21.1,,19.3
19/12/2008 11:00,19/12/2008,11:00,21.4,,19.3
19/12/2008 11:30,19/12/2008,11:30,22.3,,19.1
19/12/2008 12:00,19/12/2008,12:00,22.9,,19.1
19/12/2008 12:30,19/12/2008,12:30,22.7,,19.1
19/12/2008 13:00,19/12/2008,13:00,22.5,,19.1
19/12/2008 13:30,19/12/2008,13:30,22.6,,19.1
19/12/2008 14:00,19/12/2008,14:00,22.6,,19.1
19/12/2008 14:30,19/12/2008,14:30,22.6,,19.1
19/12/2008 15:00,19/12/2008,15:00,22.9,,19.1
19/12/2008 15:30,19/12/2008,15:30,23.0,,19.1
19/12/2008 16:00,19/12/2008,16:00,22.3,,19.1
19/12/2008 16:30,19/12/2008,16:30,22.2,,19.1
19/12/2008 17:00,19/12/2008,17:00,22.0,,19.1
19/12/2008 17:30,19/12/2008,17:30,21.4,,19.1
